Intercept,6.72614274394
 ,(4.29854818502)
PC,-6.07878490654
 ,(-2.04052139957)
PX,5.59399757084
 ,(0.897616334826)
T,-0.0155439899333
 ,(-2.02268444645)
SOUTH,5.99676744885
 ,(6.05549069665)
