Intercept,6.89275909201
 ,(4.3686355422)
PC,-4.06652325173
 ,(-1.33323561972)
PX,2.32165953773
 ,(0.361374998127)
T,-0.0227392974104
 ,(-3.11900032348)
NW,23.9635988567
 ,(5.8863102289)
