Intercept,8.7948846829
 ,(4.42053848405)
PC,-6.03272543308
 ,(-1.58981525965)
PX,0.493451661038
 ,(0.0566110867261)
T,-0.0369908000219
 ,(-4.33154213241)
XPOS,4.01931732058
 ,(2.78481912002)
