Name,3M,ACE,AES
30/07/2004,1885.3,936.3,1635
2/08/2004,4297.3,-260.5,3363.9
3/08/2004,1778.7,1440.8,1167.3
4/08/2004,3797,2319.9,-249.1
5/08/2004,2577.4,1064.2,1395.6
6/08/2004,-651.2,155.6,192.1
9/08/2004,2556.6,852,1745.2
10/08/2004,6537.9,1775.3,161.3
11/08/2004,3401.2,919.3,2013.6
12/08/2004,214.1,-324.5,1023
13/08/2004,2100.7,934.9,1542.9
16/08/2004,5004.5,2191.2,4327.8
17/08/2004,2878.1,876.8,3456.6
18/08/2004,5645.2,2571.8,1326.8
19/08/2004,2239.2,584.1,1189.7
20/08/2004,4024.3,-92.8,5158.3
23/08/2004,1563.4,1038.2,2199
24/08/2004,2900,2779.1,-420.9
25/08/2004,2094.8,577,1081.1
26/08/2004,3711.5,-269.1,-356.7
27/08/2004,1134.6,659.3,1182.1
30/08/2004,-346.4,20.8,501.5
31/08/2004,2508.1,1066.7,1330.6
1/09/2004,4562.5,-758.3,-240.4
2/09/2004,2310.3,2271.4,1088.5
3/09/2004,4089.1,3586.7,145.1
7/09/2004,2185,1068.7,1591
8/09/2004,-69.7,374.6,2926.3
9/09/2004,1782,984.6,1348.6
10/09/2004,3625.5,1852.7,3404.6
13/09/2004,2244.6,985.2,1525.3
14/09/2004,9,2131.1,3715.1
15/09/2004,3714,1435.3,2710.2
16/09/2004,6053.8,2717.3,4086
17/09/2004,3568,1287.2,3570.2
20/09/2004,779.5,478.5,6149.1
21/09/2004,3028.1,987.9,1606
22/09/2004,72.6,150.3,426.4
23/09/2004,3976.3,771.9,1495.1
24/09/2004,791.3,339.3,126.2
27/09/2004,3306.9,1299.3,1155.6
28/09/2004,7427.6,2728.9,2505
29/09/2004,2694.2,1727.5,6423
30/09/2004,6808.7,3714.2,8740.2
1/10/2004,3583.8,1635,1376.4
4/10/2004,598.3,4639.7,3478
5/10/2004,2951.2,1289.2,2098.6
6/10/2004,6406.2,2133.7,869
7/10/2004,2663.9,931.8,1015
8/10/2004,49,-33.2,2243.6
11/10/2004,1559.8,1232.8,1974.7
12/10/2004,-680.7,126.7,4405.5
13/10/2004,3746.3,1058.6,1813.5
14/10/2004,716,-6472.7,3906.2
15/10/2004,3205.5,10882.3,2040.3
18/10/2004,-11264.3,14457.8,-647.8
19/10/2004,4897.6,9288.1,1897.4
20/10/2004,10244.7,13768,257.1
21/10/2004,4064.1,2815.2,1809.5
22/10/2004,59.5,6753.9,575.2
25/10/2004,2926.6,2399.2,870.7
26/10/2004,6569.4,5989.2,2775.5
27/10/2004,3534.1,2040,3957.3
28/10/2004,1281.4,3931.7,-729.3
29/10/2004,2112.4,1783.8,2287
1/11/2004,-793,2928.8,4278.2
2/11/2004,3892.7,1344.2,2030.2
3/11/2004,-1650,2482.5,3498.9
4/11/2004,6238.1,1464.9,1659.4
5/11/2004,12984.7,2600.2,-461.9
8/11/2004,2969,787.1,2919.5
9/11/2004,860.7,1891,4864.7
10/11/2004,2871.2,856.4,1641.2
11/11/2004,5418.7,1672,4107.6
12/11/2004,2677,1691.9,2658
15/11/2004,-377.6,3061.7,4752.7
16/11/2004,2825.4,1756.4,4725.8
17/11/2004,5645.5,427.2,478.3
18/11/2004,2186,1253.9,2171.3
19/11/2004,-385.1,3015.2,666.2
22/11/2004,2814,1255.3,2130.8
23/11/2004,-150.1,3082.3,3475.1
24/11/2004,2616,889.2,1888.3
26/11/2004,1477.4,660.8,2313.3
29/11/2004,3117.1,1008.6,3598.9
30/11/2004,-1189.9,1887.5,6219.3
1/12/2004,3833.8,1200.3,2143.7
2/12/2004,827.1,2171.9,-146.6
3/12/2004,4940.9,966.3,2047.9
6/12/2004,2525.7,-2.4,3516.5
7/12/2004,3506.6,1040.6,3045.2
8/12/2004,5919.4,-118.7,971.2
9/12/2004,3855.5,763.4,2850.3
10/12/2004,1189.1,1413,4855.2
13/12/2004,3889.7,845.3,1873.3
14/12/2004,7299.5,2033.3,688.9
15/12/2004,4183.9,1105.2,1919.9
16/12/2004,9038,-67.8,290
17/12/2004,6365.5,2607.7,2462.9
20/12/2004,9906.4,1598.5,4471.5
21/12/2004,2813.1,1180.6,3752.5
22/12/2004,5694.1,1963.8,5790.1
23/12/2004,3031.1,403,1459
27/12/2004,815.1,-39.7,2900.6
28/12/2004,2120.9,409.4,1438.3
29/12/2004,424.3,-122,3285.7
30/12/2004,1271.7,486.5,1313
31/12/2004,-169.1,1001.8,2614.2
3/01/2005,3193.1,892.9,2015.1
4/01/2005,-451.5,-9.9,-227.4
5/01/2005,2895.4,1673.1,2074.3
6/01/2005,5909.9,4347.1,3983.5
7/01/2005,3293,1405.8,904.1
10/01/2005,7636.7,427.4,2999.8
11/01/2005,4756.1,1279.6,1411.6
12/01/2005,8939.8,2811.6,3562.8
13/01/2005,4172.4,1354.5,2715.6
14/01/2005,7254.6,2554.1,4179.6
18/01/2005,7161.4,2344.8,3224.4
19/01/2005,12039.4,5238.5,1517.7
20/01/2005,3234,2168,2057.9
21/01/2005,-905.8,718.6,3633.6
24/01/2005,4046.3,1182.5,1631.3
25/01/2005,7526.7,2345.4,-174.8
26/01/2005,2919.5,1196.5,1316
27/01/2005,355.2,585.6,-169.3
28/01/2005,2046.6,1035.2,1769.8
31/01/2005,4847.3,2572.8,3617
1/02/2005,3012.9,1007.1,3122
2/02/2005,104.2,2501.4,6175.2
3/02/2005,2324.4,1781,3384.4
4/02/2005,4775.7,3451.4,7850.6
7/02/2005,1716,1466.4,2183.6
8/02/2005,3736,82.3,3946.2
9/02/2005,2033.2,1290.4,2072.8
10/02/2005,3948.5,2409.3,4930.3
11/02/2005,2578.1,2201.6,3757.8
14/02/2005,4611.4,1267,7555.1
15/02/2005,3753.8,1186.5,3559.2
16/02/2005,6740.7,-432.9,6936.7
17/02/2005,2918.7,1382.6,6192.3
18/02/2005,-73.8,99.3,9888.1
22/02/2005,3000.9,1358.6,3454.6
23/02/2005,-77.5,1883.2,6394.1
24/02/2005,2692.2,695.6,2323
25/02/2005,4946.6,1554.3,5978.7
28/02/2005,2177.6,1000.3,2759
1/03/2005,4467.5,1818.1,5139.5
2/03/2005,2256.8,730.8,3301.1
3/03/2005,4669.7,1528.2,5855.5
4/03/2005,2906.8,838.6,4918
7/03/2005,6527.9,1373.2,7820.5
8/03/2005,2697,1261.3,2896.3
9/03/2005,131.7,392.3,-1383.5
10/03/2005,2525.4,932,6329.9
11/03/2005,129.2,1824.2,8280.1
14/03/2005,2579.7,1464.8,2809.3
15/03/2005,379,-458.9,7579
16/03/2005,2759.4,1685.4,3071.4
17/03/2005,761.9,-327.1,5150.4
18/03/2005,5267.9,1777.5,4733.5
21/03/2005,3572.6,642.9,2601.8
22/03/2005,2086.7,1297.6,2369.7
23/03/2005,-281.1,-353,-4993.4
24/03/2005,1846.2,730.1,2408.5
28/03/2005,277.7,1971.6,5145
29/03/2005,2753.4,1452.8,4023.2
30/03/2005,4756.3,-11.6,7082.5
31/03/2005,2614.6,1716.3,2659.2
1/04/2005,313.2,-3023,5070.4
4/04/2005,2448.7,3750.9,1959.4
5/04/2005,-420.4,2185.1,4862.9
6/04/2005,2334.5,909.4,1525
7/04/2005,4472.7,-329.7,3582.6
8/04/2005,1660.8,1913.1,1432.4
11/04/2005,72.7,3135,-293.9
12/04/2005,2309.9,2064.4,1835.2
13/04/2005,15.2,955.6,4993.7
14/04/2005,3221.7,2160.1,2281.1
15/04/2005,-1416.6,366.9,-1138.2
18/04/2005,13240.8,1054.5,2129.2
19/04/2005,20406,1924.2,3996.2
20/04/2005,4930.4,1077.2,2161
21/04/2005,8603.7,2746.1,5051.8
22/04/2005,2715.8,1645.8,2380.4
25/04/2005,5177.2,254,4989.2
26/04/2005,2726.6,1142.4,1590
27/04/2005,5477.1,3739.4,-448.1
28/04/2005,3217.3,1577.9,3375.6
29/04/2005,6178.4,3440.6,6470.6
2/05/2005,2841.9,1699.1,3554
3/05/2005,-329.7,2648,5847.3
4/05/2005,3013.1,1184.1,3043.5
5/05/2005,5616.1,-60.1,-4881
6/05/2005,2286.4,622.9,2663
9/05/2005,4597.1,1279.9,5685.5
10/05/2005,3894.5,986.9,2127.4
11/05/2005,6701.7,-720.2,-4509.7
12/05/2005,2371.8,1174.2,8472.1
13/05/2005,-183.1,424,2501.5
16/05/2005,1931.8,588.9,3734.8
17/05/2005,4346.1,1388.9,6815.2
18/05/2005,2255.7,623.4,3129.1
19/05/2005,63.8,1347.6,4988.4
20/05/2005,3467.2,651.5,2280.8
23/05/2005,6429.7,-37,-4399.7
24/05/2005,2263.5,615,4966.3
25/05/2005,-326.3,-290.9,7222.4
26/05/2005,3054,580.8,2360.5
27/05/2005,4569.9,98.1,976.6
31/05/2005,3337,999.4,2196.4
1/06/2005,5550.2,1850,198.8
2/06/2005,2222.8,443.5,2110.8
3/06/2005,-83.1,-222.3,-315.5
6/06/2005,1611.9,462.8,5270.3
7/06/2005,4341,2054.8,2459.1
8/06/2005,2044.3,1778.3,1330
9/06/2005,-745.3,2541.9,-83.1
10/06/2005,2776.9,547.4,1064.7
13/06/2005,5333.6,1416.9,2965.9
14/06/2005,2364.9,1113.2,2357.2
15/06/2005,-247.5,112.3,4729.4
16/06/2005,2296.6,634.8,1639.3
17/06/2005,6236,2635.7,4570.3
20/06/2005,2300.7,1511.3,2857.1
21/06/2005,5123,2761.5,867.8
22/06/2005,3977.9,789.3,1833.1
23/06/2005,-760.7,-224.7,4066.7
24/06/2005,4019.6,1376.8,2084.4
27/06/2005,6350.6,2513.6,4101.4
28/06/2005,3152.3,1452.2,2867.7
29/06/2005,918.8,2760.9,4972.7
30/06/2005,14758.7,1227.7,1923.9
1/07/2005,23624.7,2055.4,3802.7
5/07/2005,3999.3,583.6,1923.4
6/07/2005,245.5,-232.3,-919.9
7/07/2005,3735.1,720.1,2041.8
8/07/2005,7080.2,1544,3687.8
11/07/2005,3709.9,1203.4,2969.7
12/07/2005,21.4,496.4,1966.3
13/07/2005,3299.3,906.2,1335.7
14/07/2005,6091,1636.1,-885.4
15/07/2005,3573.8,740,2222.8
18/07/2005,-1057.8,208.1,1071.7
19/07/2005,4230.4,920,2343.8
20/07/2005,7058.5,1863.1,3273.9
21/07/2005,2799.9,1411.4,2226
22/07/2005,5657.9,2141,400.4
25/07/2005,2943.2,866.5,1198.9
26/07/2005,279.2,-718.9,-926
27/07/2005,3194.5,793,1577.7
28/07/2005,6383.1,1231.6,3459.6
29/07/2005,3068.2,1090.9,1170.5
1/08/2005,5571,1873.7,2482.3
2/08/2005,2441.8,506.8,1555.7
3/08/2005,-909.1,1290.7,402.1
4/08/2005,3281.1,942,1209.3
5/08/2005,587.3,394.5,-1270.9
8/08/2005,3747.2,572.8,2191
9/08/2005,-237.3,1327.1,-232.8
10/08/2005,5062.4,574.9,2018.1
11/08/2005,8549.2,970.4,3466.6
12/08/2005,2724.5,840.4,1024.1
15/08/2005,6102.4,-12.4,263.2
16/08/2005,2484.5,664.7,1264.6
17/08/2005,5118.6,1146.8,2708.4
18/08/2005,3032.7,572.9,1352.4
19/08/2005,5956.8,1155.9,2845.6
22/08/2005,2856.2,444.1,1643.6
23/08/2005,-475.2,57.3,3154.2
24/08/2005,3748.8,502.4,1718
25/08/2005,1581.2,971.5,2525.5
26/08/2005,2995.9,797.8,1249.5
29/08/2005,4877,-32.2,-168.8
30/08/2005,2386.2,889.2,1531.4
31/08/2005,5231.2,2312.4,3234.3
1/09/2005,3004.7,1563.5,2855.8
2/09/2005,5512,557.6,1089
6/09/2005,3239.5,978.2,1684.3
7/09/2005,7096.9,1755.4,5211.6
8/09/2005,3615.2,1550.3,4550.6
9/09/2005,6142.3,4161.7,9289.6
12/09/2005,3935.2,1633.7,2703.2
13/09/2005,931,4175.5,1089.8
14/09/2005,2407.4,1426.9,2271.9
15/09/2005,-42.9,2764.3,3192.5
16/09/2005,3959.5,3099.7,4473.9
19/09/2005,1099.4,607.5,2162.1
20/09/2005,2664.7,1136.4,3679.5
21/09/2005,-277.8,-815.7,8558.9
22/09/2005,2442.4,3738.9,2840.8
23/09/2005,260.5,6868.3,585.8
26/09/2005,2589.2,1821.1,2914
27/09/2005,4580.6,-104.7,4674.4
28/09/2005,3060.1,1281.9,2826
29/09/2005,5884.1,2675.9,5547.7
30/09/2005,1855.9,1157.3,2905.7
3/10/2005,-285.6,-2591.2,6326
4/10/2005,2891.4,10009.9,5428.5
5/10/2005,-724.4,14245.4,1274.5
6/10/2005,3921.1,3102.2,3634.5
7/10/2005,6228,1529.2,6101.9
10/10/2005,1959.3,1955.6,1716.6
11/10/2005,-902,-316.9,3921.7
12/10/2005,3729.9,2215.8,2813.1
13/10/2005,324.6,3936.7,490.4
14/10/2005,2565.9,2658.8,1794.3
17/10/2005,7303,5261.5,-142.7
18/10/2005,7015.7,3254.7,2884.2
19/10/2005,11200.3,522.2,7828.4
20/10/2005,3332.2,1702.2,3361.6
21/10/2005,220.7,6196.2,5202.5
24/10/2005,2375.4,3627.1,2348.8
25/10/2005,5574.1,1264.8,5469.3
26/10/2005,2012.2,5361.4,1881.7
27/10/2005,82.2,1949.8,361.5
28/10/2005,2900.7,2504.4,2607.2
31/10/2005,-654.4,4116.3,4999.5
1/11/2005,3738.8,2824,2495.8
2/11/2005,7415.5,5048.1,-110.2
3/11/2005,2522.5,1793.3,2467.6
4/11/2005,46.4,3477.9,4425.7
7/11/2005,1821.3,1423.6,1975.1
8/11/2005,3716.3,78.7,287.3
9/11/2005,2414.9,1185.2,1388.8
10/11/2005,5420,5423.4,3836.9
11/11/2005,2076,1264.6,1787.2
14/11/2005,4381.2,3087,-535.5
15/11/2005,2582.5,1609,1575.6
16/11/2005,-2368.8,-165,2776
17/11/2005,3960.4,1714.8,2648
18/11/2005,7660.4,2708.8,4998.4
21/11/2005,2577.2,696.5,1576.5
22/11/2005,-1507.3,-553.1,-144.2
23/11/2005,2635,691.5,1442.3
25/11/2005,3800,242.5,1029.8
28/11/2005,2268,1231.7,2387.6
29/11/2005,4766.3,2496.4,3774.5
30/11/2005,2928.4,1276.1,1896.1
1/12/2005,5724.6,2564.9,3706.9
2/12/2005,1734.4,843.6,2270.6
5/12/2005,-1127.4,-1329.7,4711.5
6/12/2005,3448.6,2418.5,1999
7/12/2005,-372.4,947.2,4038
8/12/2005,2247,1677,1189.5
9/12/2005,4773.3,3750.7,2895.7
12/12/2005,1990.8,2354.3,1315.7
13/12/2005,-467.5,4261.1,3264.5
14/12/2005,2102.6,1870.4,2664.1
15/12/2005,-808.8,508.5,621.1
16/12/2005,4755.8,3883,2778.1
19/12/2005,7486.9,1970.9,121.9
20/12/2005,2974.1,1197.9,1915.7
21/12/2005,4893.8,1959.5,-47.9
22/12/2005,2386.5,925.1,1628.5
23/12/2005,1290.8,1461.7,2856.3
27/12/2005,1826.7,534.8,1269.5
28/12/2005,3454.6,1470.4,-380
29/12/2005,1374,650.6,864.6
30/12/2005,-354.6,212,-685.6
3/01/2006,3117.2,1214.4,2026.6
4/01/2006,559.2,2629.7,6619.8
5/01/2006,2529.5,939.9,1846.7
6/01/2006,5009,1685.8,3873.4
9/01/2006,1845.6,655.5,2199.2
10/01/2006,-74.3,1377.7,-873.7
11/01/2006,1911.8,744.3,1973.2
12/01/2006,-209.3,-458.7,-904.8
13/01/2006,1925.3,1452.8,2136.2
17/01/2006,-148.1,413.5,250.8
18/01/2006,1953.7,694.6,3051
19/01/2006,146.6,-239.8,8517.6
20/01/2006,3286.9,1650.2,4271
23/01/2006,6240.4,240.3,1024.2
24/01/2006,5511.2,1173.2,1977.5
25/01/2006,-1964,3426.1,-1614.5
26/01/2006,5027.5,1489,4126.8
27/01/2006,1214.4,3252.9,6363.7
30/01/2006,3463.6,1360.4,2052.1
31/01/2006,8781.5,-511.4,4453.7
1/02/2006,3828.1,1594.8,2169.6
2/02/2006,621,102,-885.5
3/02/2006,3258.3,1391.4,4332.3
6/02/2006,5809.8,2273.3,2693
7/02/2006,3133.2,1319.9,2355.5
8/02/2006,5979.3,-392.7,4563.3
9/02/2006,3798.1,1734.2,2558.2
10/02/2006,6730.5,3424.3,5788.9
13/02/2006,2320.3,894.5,1345.6
14/02/2006,6179.7,2528.9,-2279.3
15/02/2006,2672.9,957,2065.1
16/02/2006,-250.1,78.8,4771.3
17/02/2006,2338.6,848.4,2394.7
21/02/2006,-1367.7,1815.1,1060.9
22/02/2006,2674.1,1160.5,1234.8
23/02/2006,5368.9,-262.8,132.8
24/02/2006,1931.1,750.4,1470.5
27/02/2006,-843.2,1531.7,3833
28/02/2006,2695.3,1412.5,2616.7
1/03/2006,4732.1,2334.7,4382.4
2/03/2006,2657.2,1148.5,1770.1
3/03/2006,-514,-336.4,3190.1
6/03/2006,3587.2,869.9,1391.4
7/03/2006,6542,1632.1,2955.1
8/03/2006,2494.7,842.1,1539.5
9/03/2006,345.9,-196.3,3261.6
10/03/2006,1832.7,849.9,1460.7
13/03/2006,-164.9,1829,76.3
14/03/2006,2629,1372.9,1681.1
15/03/2006,5492.7,2344.4,3948.5
16/03/2006,4338.2,1137.1,1948.3
17/03/2006,288.7,-44.9,-1536.1
20/03/2006,1748.7,1060.9,2024.2
21/03/2006,-1449,51.7,20.2
22/03/2006,2954.7,567.8,1601.6
23/03/2006,6423.4,-423.5,567.2
24/03/2006,3419.4,1786.9,852.9
27/03/2006,6211.9,548.7,2200.9
28/03/2006,3511,1022.9,1402
29/03/2006,8819.2,-290.5,2436.1
30/03/2006,3362.6,1130,1272.4
31/03/2006,236.8,-554.9,3218.4
3/04/2006,3603,1386.2,2031.5
4/04/2006,7237.6,2760.2,5838.3
5/04/2006,2784.3,1148.9,2232
6/04/2006,13255.4,600.9,610.5
7/04/2006,4107.9,1036,2936.2
10/04/2006,1540.9,2348.5,5868.7
11/04/2006,2791.6,1208.1,2946.5
12/04/2006,5248.4,250.9,773.1
13/04/2006,1793.9,1329.6,1892.8
17/04/2006,-1328.6,2454.4,3555.1
18/04/2006,4374.6,2094.9,2940.2
19/04/2006,7297.1,5017.7,256
20/04/2006,4281.5,1669.4,1113.3
21/04/2006,13549.8,458.7,-106
24/04/2006,4363.7,988.4,987.1
25/04/2006,407.9,-679.2,-324.1
26/04/2006,2704.6,1683.8,1403.7
27/04/2006,-286.7,3673.6,3169.3
28/04/2006,2531,2003,2897.8
1/05/2006,-317.1,577.1,89
2/05/2006,3807.3,1438.1,2276.8
3/05/2006,7124.9,237.5,-340.4
4/05/2006,3324.7,989.1,1675.9
5/05/2006,6956.7,-811.6,5124.8
8/05/2006,3523.6,984.8,6629.7
9/05/2006,-516.1,159.1,9573.4
10/05/2006,2818.3,986.2,2046.1
11/05/2006,260.2,-578.7,-204.6
12/05/2006,2526.5,878.6,6104.6
15/05/2006,5124.6,1933.6,9081.3
16/05/2006,3198.7,917.1,3087.3
17/05/2006,-957.3,-424.3,-94.1
18/05/2006,2690.6,993.6,2409.2
19/05/2006,5487,2322.7,-1765.7
22/05/2006,3006.5,2017.1,3812.7
23/05/2006,222.9,3236.3,401.7
24/05/2006,2906.6,1888.8,2405.6
25/05/2006,84.7,248.3,5192.3
26/05/2006,1838,933.5,1723
30/05/2006,-496.6,-215.3,154.3
31/05/2006,3364.3,1322.5,5020.4
1/06/2006,5086.1,2808.9,7923.6
2/06/2006,2318.9,1973.7,2230.7
5/06/2006,-282.1,144.4,17.8
6/06/2006,4300.1,3619.2,2409.3
7/06/2006,502.3,6378.9,-182.9
8/06/2006,4435.4,2684.9,3723.5
9/06/2006,1874.2,1166.5,5537.4
12/06/2006,2535.1,974.9,2135.7
13/06/2006,-909.1,-458.5,-1679.9
14/06/2006,2488.9,1376.7,2855.1
15/06/2006,5679,4366.1,-1250.4
16/06/2006,3519.5,2870.4,2892.3
19/06/2006,1070.6,5101.9,-373.1
20/06/2006,2139.5,2828,3460
21/06/2006,4491.3,4966.2,5892.1
22/06/2006,1795.7,1486.9,1980.6
23/06/2006,4194.1,652.2,-75.1
26/06/2006,1626.9,1282.6,2369.6
27/06/2006,-900.5,444.9,8404.1
28/06/2006,1787.9,812.2,3338
29/06/2006,4568.3,2259.1,5641.7
30/06/2006,3275.8,1086.1,2600.6
3/07/2006,3930.4,1489.7,3625.7
5/07/2006,2158.1,1646.9,3488
6/07/2006,4438.6,2872.6,5718.1
7/07/2006,24360.4,775.1,5291.4
10/07/2006,15144.4,1912.2,8281.2
11/07/2006,5431.1,589.6,3366.7
12/07/2006,1110.4,1967.9,20.1
13/07/2006,4816,1320,2992.2
14/07/2006,465.1,140.7,5347.9
17/07/2006,5183.9,1304.8,3154.5
18/07/2006,10467,-269.1,-533.2
19/07/2006,5367.7,1413.1,3109
20/07/2006,8782,2638.9,1158.3
21/07/2006,5618.3,1724.1,3486.4
24/07/2006,9090.9,2956.3,7049.7
25/07/2006,18860.3,1528.2,2872.9
26/07/2006,28028.9,3404.9,-1395
27/07/2006,6141,1271.3,2854.4
28/07/2006,10152.6,2397.1,4952.6
31/07/2006,3075.4,1065.4,1985.4
1/08/2006,-328,319.6,4481
2/08/2006,4835.3,1456.7,2317.3
3/08/2006,239.4,468,4142.8
4/08/2006,4134.8,1147.7,5764
7/08/2006,521.1,30,16044
8/08/2006,4072.5,1533.8,3352.3
9/08/2006,491.5,-1054.7,6595.3
10/08/2006,3124.5,1384.1,2517.5
11/08/2006,6493.1,342.3,897.8
14/08/2006,4531.2,962.9,1588.8
15/08/2006,9181.8,1778.2,3952
16/08/2006,5245,672.1,3623.1
17/08/2006,8412.5,1579.7,1467.2
18/08/2006,2485.7,1316.8,2250.2
21/08/2006,48.8,2231.9,3826.5
22/08/2006,2092.8,997.1,1236.7
23/08/2006,-692.2,1564,109.7
24/08/2006,2485,593.6,1157.6
25/08/2006,-600.1,-123.6,2445.5
28/08/2006,2653.5,711.9,1635.1
29/08/2006,5861.5,1607.8,-906.7
30/08/2006,2572.1,545.5,1347.2
31/08/2006,4352.9,1979.5,3351.6
1/09/2006,2487.3,834.9,1458.5
5/09/2006,-425.7,-425.2,-782.3
6/09/2006,2503.7,926.5,2293.8
7/09/2006,-773.4,2420.1,-532.7
8/09/2006,2316.4,994.3,1413.2
11/09/2006,125.2,2867.3,-724.3
12/09/2006,3867.6,1328.6,2500.7
13/09/2006,7424,2294.8,4503.3
14/09/2006,2624.7,749.5,1761.2
15/09/2006,8281.4,1829.9,-744.3
18/09/2006,2478.7,766.1,1563.9
19/09/2006,-142.2,84.1,4083.4
20/09/2006,3855,2519,1090.8
21/09/2006,517.3,1482.8,-789.5
22/09/2006,2408.8,1142.5,2196.7
25/09/2006,6643.4,2565.1,4886.1
26/09/2006,4889.3,1587.2,1767.5
27/09/2006,1488.5,470.9,3628.9
28/09/2006,2737.2,1456.4,2043.4
29/09/2006,145,733.2,-198.1
2/10/2006,2943,1541.6,2780.1
3/10/2006,5917.1,3012,5887.2
4/10/2006,3025.2,1839.5,1959.2
5/10/2006,5641.7,3518.9,-154.7
6/10/2006,2595.1,837.7,2121.2
9/10/2006,777.2,1342.6,3787.4
10/10/2006,1898.5,1177.4,2471.7
11/10/2006,4563.9,2578.4,5678.5
12/10/2006,2110.7,1189,1653.2
13/10/2006,357.5,3591.4,166.5
16/10/2006,1933.1,1141.2,1792.2
17/10/2006,4450.1,2207.7,3219.6
18/10/2006,2566.5,746.1,2190.8
19/10/2006,5352.4,-174.4,3676.2
20/10/2006,8004.8,1453.6,2103.5
23/10/2006,13280.1,2644,5394.3
24/10/2006,3196.5,1497.7,2410
25/10/2006,898.9,4290,4193.6
26/10/2006,2392.2,1102.5,1646.8
27/10/2006,63.1,-549.3,3228.1
30/10/2006,1193.4,1543.9,1426.7
31/10/2006,-1483.9,540.2,3653.3
1/11/2006,2910.5,1292.6,1865.9
2/11/2006,5810.4,90.1,-67.1
3/11/2006,1815,975.9,1694.3
6/11/2006,3949,2499.5,8676.4
7/11/2006,2122.2,836.9,3800.5
8/11/2006,3853.7,335.8,7113.5
9/11/2006,3261.6,985.6,2810.4
10/11/2006,5350.5,1935.1,72.5
13/11/2006,2574.9,725.6,2485.7
14/11/2006,5512.8,-474.1,-465.5
15/11/2006,3439.1,881.9,2160.1
16/11/2006,1501.9,1562.8,3670.2
17/11/2006,3049.1,965.8,2483.2
20/11/2006,1173.4,1835.6,4836.3
21/11/2006,2842.3,1306.2,3877.7
22/11/2006,957.2,591.5,6236.5
24/11/2006,694.5,320.5,598.1
27/11/2006,-2139.4,-706.7,-2247.9
28/11/2006,2150.9,1061.1,3389.2
29/11/2006,3930.5,2120.7,5414.7
30/11/2006,2355,1461.7,2550.1
1/12/2006,-3120.2,15.1,5550.8
4/12/2006,2898.1,1630.3,2219.8
5/12/2006,163.4,2669.8,5319
6/12/2006,2385.4,657.8,5386.6
7/12/2006,-130.8,-319.7,2789.6
8/12/2006,5472.5,880.6,1661.7
11/12/2006,8284,1703.4,-1085.2
12/12/2006,4007.5,2545.4,4440.1
13/12/2006,6569.3,4351.8,8186.4
14/12/2006,3220.1,1336.7,4172.9
15/12/2006,-2995.8,-19,852.3
18/12/2006,2328.1,626.8,3321
19/12/2006,-516.7,1761.4,-1106.9
20/12/2006,2334.6,742.2,2747.9
21/12/2006,-33.7,1326.2,6418
22/12/2006,1660.8,569.3,2399.3
26/12/2006,-302.8,1127.2,4434.5
27/12/2006,1750.4,604.3,1894.6
28/12/2006,63.8,93.1,159
29/12/2006,1826.6,635.2,2527.8
3/01/2007,5608.3,-555.4,-218.6
4/01/2007,2969.6,1368.7,2487.6
5/01/2007,204.4,127.7,-878.3
8/01/2007,2434.5,1212.1,5538.8
9/01/2007,4331.4,-92.4,-12992.2
10/01/2007,1787.5,1227.5,10199.8
11/01/2007,4160,2695.1,4110.6
12/01/2007,2582.2,1220,6982.4
16/01/2007,5108.8,243.9,12393.9
17/01/2007,2711.3,1545.5,5121.4
18/01/2007,748.3,3068.9,2346
19/01/2007,2912.1,815.2,3727.2
22/01/2007,772.8,-1022.2,1015.1
23/01/2007,1949.5,1517.6,3010.2
24/01/2007,3722.2,2736.2,5159
25/01/2007,2888.7,1448.7,2677.6
26/01/2007,892.4,-76.3,5161.3
29/01/2007,3420.3,1416,3772.8
30/01/2007,-12238.7,2489.7,2249.7
31/01/2007,9286.7,2226.9,2401
1/02/2007,2784.2,4293.2,-1198.7
2/02/2007,5584.5,1000.8,2064.9
5/02/2007,11934.5,2170.2,5254.4
6/02/2007,4872.9,933.6,6451.8
7/02/2007,8924.8,-98.9,10236.3
8/02/2007,3840.2,2863.2,4986.7
9/02/2007,-182.1,1378.9,12069.1
12/02/2007,2972.7,1633.6,3289.2
13/02/2007,10165.9,-177.5,5506.7
14/02/2007,3888.6,1140.8,1770.4
15/02/2007,7516.1,2531.9,-834.5
16/02/2007,3795.1,1214.8,2286.7
20/02/2007,-167.1,211.8,5589.6
21/02/2007,2820.4,1037.4,2329.4
22/02/2007,5616,2057.2,250.3
23/02/2007,1987.4,959.8,2744.2
26/02/2007,-606.6,-255.1,6188.2
27/02/2007,5872.3,2282.7,4784.4
28/02/2007,582.1,4545.4,-491.8
1/03/2007,4471,1645.8,3825.4
2/03/2007,-537.7,271.7,-327.6
5/03/2007,4908.9,1947.6,6450.1
6/03/2007,9217.4,3923,16559.9
7/03/2007,3775.6,1481.3,5440.4
8/03/2007,7591.5,2581,180.4
9/03/2007,3346.2,1195.8,4901
12/03/2007,6566.4,-8.8,8246.4
13/03/2007,4431.7,2118.4,3497.5
14/03/2007,9044.9,5064.1,7383.8
15/03/2007,3930.1,2583.1,2964.7
16/03/2007,-1125.9,5806.1,-1178.6
19/03/2007,3200.5,1114.5,3644.2
20/03/2007,5580.1,2889.9,6890.1
21/03/2007,3086.3,2034.1,3557.6
22/03/2007,7291.6,832.6,-1321.4
